doc_id,sent_id,sentence,token_count,char_count,rating
7704,2,Das kann gerade bei Bluthochdruck schnell gefährlich werden.,8,60,5.0
2568,8,"Sie schaute 10 Sekunden auf den Zettel aus der Patientenakte, war jedoch nicht in der Lage den Sachverhalt richtig zu erfassen.",21,127,6.0
3573,0,Als Kassenpatient ist man hier nicht gern gesehen.,8,50,5.0
7984,14,Fazit / Ergebnis: Wir sind in voller Panik zu einem anderen Kinderarzt gefahren.,13,80,6.0
3636,0,"In der Arztbehandlung waren leider zu viel Standard Aussage, ohne auf mich persönlich einzugehen.",14,97,4.0
4699,0,Mein linkes Knie verursachte nur noch Schmerzen.,7,48,1.0
1944,4,Wenn man ernsthaft Krank ist ...,6,32,4.0
2798,0,Auf Grund der vielen positiven Bewertungen ging ich zu ihm und kam etwas enttäuscht nach Hause zurück.,17,102,4.0
2189,2,"Der Ultraschall ist veraltet, es gibt kein Labor, generell macht die ganze Praxis einen schmuddeligen Eindruck.",16,111,5.0
2236,5,"Daraufhin teilte mir die Dame am Telefon lachend mit, dass es sein kann das ich Schmerzen habe, sie aber trotzdem keinen Termin für mich hätte.",25,143,6.0
2966,15,Diese Art der Behandlung war sehr irritierend und hatte nichts mit meinem eigentlichen Problem zu tun.,16,102,4.0
7677,2,Rietheimer mittels Sonographie (Ultraschall) untersucht.,5,56,6.0
5549,0,"Freundlicher, junger und kompetenter Arzt.",5,42,2.0
2252,2,"Ich war davor auch in anderen Praxen,aber so gut wie hier war ich da nicht aufgehoben.",16,86,2.0
2403,1,"Wir waren vorher bei einer anderen Ärztin, hier fühlten wir uns nicht wohl und auch ausgenutzt (kosten durch unnötige fotografiererei von Muttermal).",22,149,1.0
6723,5,Werde beim nächsten Mal wieder hingehen.,6,40,1.0
4885,5,Es ging dann plötzlich alles sehr schnell.,7,42,3.0
4315,2,Das Personal sollte dort mal öfters lüften.,7,43,2.0
2849,4,"Dass kein Medikament verschrieben wurde, ist nachzuvollziehen, wußte die Ärztin ja scheinbar selbst nicht, womit sie es zu tun hatte.",20,133,4.0
2575,0,Kann nur Positives von der Arztpraxis berichten.,7,48,2.0
6402,2,Erfahrung und Erfolg geben dem Arzt umfassend Recht.,8,52,2.0
2468,1,Sowas hab ich noch nicht erlebt!,6,32,6.0
3915,2,Da fehlen mir weitere Worte.,5,28,3.0
4814,0,Die aus meiner Sicht völlig korrekte Vorleistung des Hausarztes und dessen Medikamentenauswahl wurde mit einem Kopfschütteln als falsch abgetan.,19,144,5.0
7754,0,Wir sind zu Frau Dr.,5,20,1.0
3171,5,"Auch die Mittarbeiterin am,,Anmeldetresen "" ist nett und sehr freundlich",10,72,2.0
1825,0,Julia Mergell bereits mehrfach Eingriffe durchführen lassen.,7,60,1.0
6695,2,Sehr freundliche Leute sind es da und auch sehr unterhaltsam und sympathisch.,12,77,2.0
2806,2,"Der hatte für mich keine Zeit mir zu erklären, einfach geschaut und ein Rezept geschrieben. das wars.",17,101,5.0
4429,1,Nach Vorerkrankungen wurde nicht erfragt.,5,41,6.0
1714,4,"Ich bin froh und dankbar, dass ich bei einem so netten und kompetenten Arzt in Behandlung sein darf.",18,100,1.0
105,0,Frau Mrach ich im Umgang mit Kinder top!,8,40,3.0
4032,4,Ich würde diesen Arzt weiter empfehlen!,6,39,1.0
4240,0,"Er ist der Profi auf seinem Gebiet und alle, die ich kenne, die eine neue Hüfte von ihm Haben, sind richtig glücklich.",22,118,4.0
6910,0,"Wer noch auf der Suche nach einer Zahnärztin ist, die freundlich ist, für Ihre Patienten Zeit findet, kompetent aufklärt und arbeitet und bei der man vorallem nicht das Gefühl hat es werden nur Sachen gemacht die viel Geld bringen ist hier genau richtig.",43,254,1.0
3842,3,Das wurde mir nicht geglaubt.,5,29,2.0
848,1,Altenvoerde seine Patienten nicht mehr ernst.,6,45,4.0
6816,3,"Patientin in der Anmeldung und musste trotzdem gut 1,5 h warten.",11,64,6.0
3946,6,Förster hier keinen Anlass zur Kommentierung.,6,45,4.0
7215,4,"Was auch nicht ausbleibt wenn man von einer Kollegin vor dem Patienten ""rund"" gemacht wird, was ich finde gar nicht geht.",21,121,2.0
992,3,"Ich musste über 2 Stunden warten, und das nach einem Arbeitsunfall mit Schmerzen.",13,81,3.0
4274,0,"Leider wartet man bei dieser Ärztin, selbst in der notfallsprechstunde, sehr lang auf eine Behandlung!",15,102,4.0
7037,8,Bei einem Vertrauensverhältnis zwischen Arzt und Patienten muss auch der Arzt kritikfähig sein.,13,95,6.0
1341,1,"Wartezimmer ist sehr klein, viel zu wenig Sitzmöglichkeiten.",8,60,5.0
4922,3,"Er hat mich grob, aggressiv und sehr unfreundlich behandelt.",9,60,5.0
3732,8,Kruse alles untersucht haben will in ca.,7,40,3.0
3834,0,"Termine gibt es nicht, daher kommen auch Wartezeiten von bis zu 2 Stunden zu Stande.",15,84,5.0
6882,0,"Es war wieder einmal soweit, ein Kontrolltermin beim Augenarzt musste her.",11,74,2.0
7858,5,"Viele Ratschläge, die mit der Situation nicht zu tun haben und ab nach Hause.",14,77,6.0
2148,1,"Die Blutwerte wurden deutlich erhöht, aber Fr.",7,46,6.0
6626,4,75% der Zeit wurde für Fragen nach sexuellen Präferenzen und deren detaillierte Schilderungen verwendet.,14,104,5.0
6365,6,Kann also jeden nur warnen.,5,27,5.0
2734,1,Aber es kam noch schlimmer: Für zwei Füllungen die erneuert wurden (ob das notwendig war weiss ich mittlerweile nichtmehr) wurde mir 360 EUR abgerechnet.,24,153,4.0
4100,11,Dies zum Thema hippokratischer Eid!,5,35,5.0
6588,5,"Ich hatte die Möglichkeit, den Dämmerschlaf für die Dauer der Behandlung zu bekommen und das war absolut genial (auch wenn die Kosten hierfür keine Kassenleistung sind und von mir zu tragen waren; das Geld ist gut angelegt).",37,224,1.0
6966,11,"Fazit: in seinem Fach ein sehr professioneller Arzt, mit Abstrichen..",10,69,2.0
7691,1,Es gab sehr lange Wartezeiten (1 1/2 Std.).,8,43,4.0
1805,2,Das nachträgliche Gespräch war wirklich nur ein Gespräch wo es um Profit ging.,13,78,5.0
5443,3,Sie geht trotz voller Praxis auf das Kind ein und verschreibt nicht jedes Mal Antibiotikum.,15,91,2.0
7443,4,Hemkers Behandlungen sind auf das wesentliche konzentriert mit für mit immer guten Behandlungs- und Heilungserfolgen.,15,117,2.0
4078,2,Ich musste nicht einmal mein Hemd ausziehen.,7,44,6.0
2409,4,"Insgesamt fühlte ich mich dort unwohl, was nicht nur an dem unhöflichen Personal lag sondern auch an der Praxis und der kargen, unpersönlichen Ausstattung sowie den unbequemen ""Schulholzstühlen"".",28,195,3.0
2444,4,"Er hat sich auch sehr freundlich vorgestellt, meinen bisherigen Krankheitsverlauf angehört und mich dann gründlich untersucht.",16,126,2.0
4882,5,Nach der Op verlief alles sehr gut.,7,35,1.0
4383,0,Der Besuch beim Hautarzt glich vor der Betreuung durch Fr.,10,58,1.0
1447,5,War auch ein MRT Kopf und eine OP mit dabei.,10,44,1.0
260,2,Man ist dort bestens aufgehoben.,5,32,2.0
6094,1,Für ältere Menschen sicherlich ein Vorteil.,6,43,2.0
4598,14,Ich habe vollstes Vertrauen in Dr.,6,34,1.0
2676,0,"Leider hörte mir die Ärztin nicht richtig zu, schien gelangweilt und Müde-((((",12,78,6.0
6486,2,Meine Frau hat er angebrüllt und ohne weiteren Kommentar allein geleassen.,11,74,4.0
4868,1,"Als ich diese anfragte, hieß es, ich müßte dies erst mit der Ärztin besprechen.",14,79,5.0
4892,4,"Auch als die Hüfte beim Screening schlechte Werte aufwies, hat er uns gezeigt, wie wir unsere Tochter wickeln konnten um die Entwicklung der Hüfte zu Fördern ohne Spreizhöschen oder derartiges.",30,193,1.0
1774,1,Bin damals das erste Mal aufgrund von Schnarchen und Problemen bei der Nasenatmung zu ihm.,15,90,5.0
7626,7,"Und - ehrlich - dass Arzthelferinnen oft pampig sind, gehört wohl einfach dazu, aber diese beißende Unfreundlichkeit der heutigen Empfangsdame hat mir doch nochmal ein neues Niveau gezeigt.",28,189,5.0
7224,0,"Schon am Telefon bei der Termin-Anfrage waren die Damen sehr nett und konnten mir glücklicherweise sogar bei aktuellen Schulterschmerzen mit einem zeitnahen Termin weiterhelfen,- auch als Neu- und gesetzlich versicherter Patientin.",31,231,1.0
1072,6,"Auch die Arbeit der Kosmetikerin, bei der ich bereits zwei Mal war, hat mir gut gefallen.",16,89,1.0
1730,6,Man traut sich schon gar kein Rezept mehr zu holen.,10,51,3.0
1845,0,"Vor zwei Wochen erst da gewesen, erst zur Überprüfung, dann zwei Tage später zur Zahnreinigung.",15,95,5.0
4014,1,Ich habe starke Schmerzen im Bereich des Unterleibs.,8,52,6.0
6343,10,"Bis zum zweiten Termin hatte ich einige Unterlagen, die ich durchlesen sollte was Risiken etc. anging.",16,102,1.0
7055,0,"Den Papst per Telefon zu erreichen, wäre wesentlich einfacher als in dieser Praxis irgendjemanden zu erreichen.",16,111,5.0
1615,2,"Hausmann zeigt sie auch ein gutes Gespür für Lockerheit, Humor und Interesse am Patienten.",14,90,1.0
3748,4,Die Organisation ist einfach nur kaotisch.,6,42,3.0
3931,4,"Hätte ich ihm geglaubt, währe mein jahrelanges Leiden wohl endlos weitergegangen.",11,81,5.0
6234,1,"Leider bekommt man schnell das Gefühl das alles mögliche gemacht werden soll, natürlich alles gegen privater Zahlung.",17,117,2.0
6895,4,Fragen durfte ich auch nicht stellen.,6,37,5.0
5690,16,"Im Arztbrief, den ich erst nach deutlichem Verlangen am nächsten Tag von der Sprechstundenhilfe ausgehändigt bekam, machte er falsche Angaben zur Anamnese-Erhebung und seinen ""Untersuchungen"".",25,192,6.0
7874,15,"Zum Glück fand ich so kurzfristig noch eine und bin dann wie oben schon erwähnt, in die Charité Mitte gegangen, welche überaus zu empfehlen ist.",25,144,4.0
6253,2,Der Dr. hat viele Fragen gestellt und ins Diktiergerät gesprochen.,10,66,2.0
5533,0,"Ich war ein paar Mal in der Praxis, weil kein anderer Arzt in der Gegend neue Patienten angenommen hat.",19,103,3.0
6513,5,Leider war das mein letzter Besuch bei Frau Dr.,9,47,6.0
6047,3,"Wenn man einen Termin haben möchte, dann muss man selbst vorsprechen oder es mit Fax versuchen sofern man die Nummer herausfindet.",21,130,2.0
4410,5,Habe bei meinenvorherigen Augenärzten nie etwas bezahlt.,7,56,6.0
3015,0,Mich wundert es ehrlich gesagt sehr was ich hier selber lese und welche Erfahrungen ich gemacht habe.,17,101,5.0
5102,11,"Verschrieben wurden mir dann eine ""Pflegesalbe"", von deren vier Inhaltsstoffen drei (Erdölderivate) laut codecheck im Verdacht stehen, krebserregend zu sein, und ein Östrogenpräparat, in dessen Beipackzettel an erster Stelle der Gegenanzeigen steht ""... darf nicht angewendet werden bei bekanntem bestehenden oder früher aufgetretenem Brustkrebs bzw. einem entsprechenden Verdacht"".",48,382,5.0
7805,7,Eine derartig geringe Wertschätzung der Patienten halte ich für unmöglich! .....,11,80,6.0
3115,3,Eine Lösung wäre nicht schlecht.,5,32,3.0
6916,0,"Ich möchte von meinem Behandlung bei Herr Frank wegen lange bestehende Nacken Beschwerden berichten, weil sie mir besonders gut geholfen hat.",21,141,1.0
5698,0,"Einigen Frauen mag es negativ erscheinen, wenn man nach jedem Termin die Frage ""Und, wie geht es weiter?"" von Freunden und Familie nicht beantworten konnte.",25,156,2.0
2314,1,"Der neue Orthopäde, zu dem ich ging, fasste sich an den Kopf und schickte mich sofort zum MRT, bei dem diverse Bänderrisse und Sehnenprobleme festgestellt wurden.",26,162,4.0
6836,0,"Die Untersuchung Ist meistens schnell und oberflächlich, eine wichtige Untersuchung der Krankheit findet leider kaum noch statt.",17,128,5.0
3297,4,Wir waren auch bei anderen Ärzten und da ist sie interessierter..,11,65,3.0
5303,3,Innerhalb einer Woche hatte ich mich an die Implantat-Krone gewöhnt.,10,68,1.0
6486,1,"Wer Wert auf Umgangsformen legt, oder nur ein guten Tag erwartet, ist hier sicher falsch.",15,89,4.0
5051,1,Es wird sich bei angenehmer Atmosphäre um einen gekümmert.,9,58,2.0
4847,2,Mit Behandlung nicht zufrieden. : Werde Ärztin wechseln.,8,56,6.0
5410,4,"Ich lag jetzt zwei Wochen ohne krankschreibung Zuhause, weil es sie nicht interessierte.",13,88,6.0
2524,0,Selbst als Privatpatient unzumutbare Wartezeiten,5,48,2.0
586,1,"Dies ist durchaus etwas Beruhigendes bei seinem ""heiklen"" Sachgebiet.",9,69,1.0
2747,26,Nicht zu empfehlen dieser Arzt!,5,31,6.0
4191,0,"Dursunlar ist eine super Ärztin nimmt sich immer Zeit für ihre Patienten, das Personal vorne am Empfang ist sehr unmotiviert und ätzend",22,135,2.0
2313,5,Trotzdem ist er sehr freundlich und nimmt mich in all meinen Belangen ernst und beantwortet geduldig meine Fragen.,18,114,2.0
3831,2,Mein Fazit ich gehe dort nicht mehr hin.,8,40,5.0
3919,0,Halstenberg für dieses sehr empathische Gespräch mit Weitblick.,8,63,1.0
4682,3,"Als Fazit Wir gehen, auch wenn es sich eigenartig anhört, gerne zu unserem Zahnarzt Dr.",15,87,1.0
5649,0,Ich fühlte mich hier nicht besonders freundlich empfangen.,8,58,5.0
1398,4,Vielleicht sollte die Ärztin keine neuen Patienten mehr annehmen.,9,65,3.0
4907,5,Man wird dort nach stundenlangen Warten kurz und schmerzlos abgehandelt.,10,72,6.0
600,1,Die Aufklärung ist mangelhaft und ausnahmslos jede Frage wird mit flapsigen Sprüchen beantwortet.,13,97,6.0
7514,4,Taghetchian sehr kühl und distanziert vorkam sowie nicht besonders auf meine Fragen eingegangen ist.,14,100,2.0
6157,18,"Beim röntgen durfte ich mir dann noch von ihr anhören, warum ich so sch... stehe..(habe ein ausgeprägtes hohlkreuz).",18,116,5.0
767,9,Ich hatte bei meinem Besuch Fieber und schilderte ihm meine Beschwerden und wurde daraufhin oberflächlich untersucht.,16,117,5.0
5413,0,"Termine werden ab 8Uhr30 vergeben, die Praxis wird aber erst kurz nach halb geöffnet.",14,85,3.0
2741,0,"Ich habe 15 Minuten gewartet, bis ich mal ins wartezimmer durfte!!!",11,67,3.0
4598,4,Schnell entschied dort einen Termin zu vereinbaren.,7,51,1.0
1345,4,"Personal, besonders die Teamleiterin organisiert und steuert die Patienten in der Praxis mit viel Freundlichkeit.und Nähe zum Patienten.",18,136,1.0
5342,6,"Wie frustiert musst du sein mit deinem Leben, dass du so ein scheußliche Mensch geworden bist und dich lustig machst über kranke Patienten.",23,139,6.0
2552,2,"Vor meiner Schwangerschaft fand ich es immer super, dass die Termine nicht ewig gedauert haben und man fix wieder los konnte, trotzdem war immer genug Zeit für meine Fragen und auch für einen kurzen privaten Plausch.",36,216,2.0
4757,5,In einer sehr schwierigen Zeit meines Lebens finde ich bei ihr wie sonst nirgendwo professionelle Hilfe und menschliche Wärme.,19,126,1.0
200,2,"Diese Reaktion fand ich sehr positiv, da sie mir das Gefühl gegeben hat, mir wirklich helfen zu wollen und mich nicht mit irgendwelchem Medikamenten über Wasser halten zu wollen, in der Hoffnung, dass die Beschwerden von selbst wieder verschwinden.",39,248,1.0
7455,4,Dafür noch einmal vielen Dank an Herr Dr.,8,41,2.0
1968,0,So etwas habe ich noch nie erlebt!,7,34,6.0
2708,9,"Wie gut die Behandlung tatsächlich durchgeführt wurde, muss sich noch im Verlauf zeigen.",13,88,5.0
33,7,"Dort wurde mit Hilfe einer Sonde der Druck in der Blase beim Wasserlassen, die Durchgängigkeit der Harnröhre usw. mit Röntgen genau untersucht wurde, um auszuschließen, das eine Verengung das Wasserlassen stört.",31,211,1.0
1817,20,"Wir können nun diejenigen verstehen, die uns von diesem Arzt abgeraten haben.",12,77,5.0
4892,2,"Ich finde es auch sehr gut, dass er immer viele Informationen bietet ohne das ein oder andere aufzudrängen. z.",19,110,1.0
7558,3,Die Empfangsdame ist sehr unprofessionell Und unfreundlich,7,58,3.0
6044,2,So wie dort habe ich das noch in keiner anderen Praxis erlebt.,12,62,6.0
7710,5,Ich werde dort nie wieder hin gehen und kann sie auch nicht empfehlen!,13,70,6.0
6123,2,"Trotz der Größe der Praxis hat man nicht das Gefühl, nur eine Nummer zu sein.",15,77,1.0
4516,5,Wehe man kommt unangemeldet weil das Kind plötzlich krank ist.,10,62,2.0
3016,1,"Allerdings war ich zuerst wegen Volkskrankheiten in Behandlung, die unkompliziert zu handhaben waren.",13,101,4.0
3604,0,Rawe sagt zu einer Krankenschwester sie solle sich doch bitte dieses oder jenes Medikament aus dem Krankenhaus besorgen.,18,120,3.0
7778,2,"So wie ich es mir dachte, was der Zahnarzt nur ökonomisch an mir interessiert.",14,78,1.0
5094,6,"Eh ich mich dort noch einmal hinsetzen würde, nehme ich lieber 10 Stunden warten im UK in kauf.",18,95,6.0
4061,0,Mitarbeiter sind zeitweise überlastet und schlecht geschult.,7,60,3.0
2004,7,"Was alle anderen versprochen hatten, hat er nach reiflicher Analyse abgelehnt aber dafür auch eine perfekte Alternative parat gehabt und umgesetzt.",21,147,1.0
1229,4,Vor einiger Zeit habe ich Frau Doktor angesprochen; ich wollte von der Pille auf den Verhütungsring umsteigen (wegen hormoneller Belastung u.s.w.) und wollte dazu mehr Informationen.,26,182,6.0
1163,5,Aha das weiß ich schon lange!,6,29,5.0
5582,3,"Renczes zu einer Helferin sagen hören: ""Die muss ich nicht mehr sehen"" und verschwand.",14,86,5.0
1563,1,So unfreundlich und arrogant .,5,30,5.0
5410,5,"Es war ein Virus,Augengrippe, Antibiotika kontraproduktiv.",6,58,6.0
7615,2,Der Grund meines ersten Termines wurde garnicht berücksichtigt und wurde nach mehreren Sitzungen immer noch nicht angegangen.,17,125,4.0
6452,5,Die Klasse bleibt dabei wohl auf der Strecke.,8,45,4.0
6861,1,Ich hatte zwei akute Anliegen...,5,32,6.0
4799,3,So kann für mich zu meiner Ärztin kein Vertrauensverhältnis entstehen.,10,70,5.0
7566,6,"Jeglicher Respekt gegenüber den Wartenden bleibt dabei auf der Strecke. * Wartezeiten von 1,5-2 Stunden (mit Termin) sind normal.",19,129,4.0
6615,1,Ich habe mich gut aufgeklärt gefühlt und mir wurde die Angst vor meiner Zahnop super genommen.,16,94,1.0
1457,4,"Sie wollte nur symptomatisch behandeln und hat die Ursache überhaupt nicht thematisiert, obwohl es mir nur darum ging.",18,118,5.0
7402,8,Sie behandelte mich und schrieb mich bis zum nächsten Termin für weitere zwei Wochen krank.,15,91,4.0
5073,4,"Über mögliche Folgen, Nebenwirkungen oder alternative Behandlungsmethoden (die die gesetzliche Kasse ggf. zahlen würde?) wurde nicht genauer gesprochen.",18,152,5.0
2899,0,Niemals zu diese Ärztin wieder - Sie hat Patienten und scheinbar vor allem keine Privatpatienten nötig !!!,17,106,6.0
7103,2,Patient hat sich schnell dort verabschiedet.,6,44,4.0
6503,4,"Ich bin sehr enttäuscht, abgesehen von der telefonischen Erreichbarkeit.",9,72,6.0
2196,2,Sorry ich bin 49 -,5,18,4.0
5336,2,"Dieses ""blind date"" führte mich zu Dr.",7,38,1.0
2230,7,Das wars und keine 5 Minuten später war ich schon wieder draussen.,12,66,5.0
7771,8,Nach Nutzung dieses Produktes sind die Symptome verschwunden und die Allergie nicht mehr nachweißbar.,14,101,5.0
7998,2,Das Team ist ebenfalls sehr freundlich.,6,39,1.0
7077,8,"Und dann war sie wieder weg, ich blieb benommen von dem Schmerzmittel zurück.",13,77,6.0
1065,5,Da er noch behandelt kann sich jeder ein Urteil bilden der will.,12,64,6.0
